JAC.dat Converted from PDB via ASE and OpenMM; specorder = ['H', 'C', 'N', 'O', 'S'] 

23558 	 atoms 
5  atom types
0.0      61.644723157577054  xlo xhi
0.0      61.644723157577054  ylo yhi
0.0      61.644723157577054  zlo zhi


Atoms 

     1   1   3   0.0      35.333736660218818      19.607777828671935      36.363604186525365
     2   1   1   0.0      35.154782831700388        18.7122298319766      36.794961709786463
     3   1   1   0.0      35.283599395701728      20.203422138771852      37.177726315841326
     4   1   1   0.0      36.216641502027159      19.518261618299078      35.881353233826275
     5   1   2   0.0      34.278180720214934      20.078223578048686       35.47680854228291
     6   1   1   0.0      34.143116914769493      19.344830892010862      34.681828477397744
     7   1   2   0.0      32.941734898798444      20.304906955026279      36.235398617015065
     8   1   1   0.0      32.645608657516831      19.320032949676559      36.596552936971037
     9   1   1   0.0      32.999855561282246      21.101805867339245      36.976799351750685
    10   1   2   0.0      31.736231693784628      20.737894193405573      35.450199229425593
    11   1   1   0.0      32.076879800756686      21.676898964879104      35.013932216729131
    12   1   1   0.0      31.498427206066086      20.022532211710416      34.662921355952264
    13   1   5   0.0      30.265005097776601      21.020425080731439      36.485465183061365
    14   1   2   0.0      30.061276140692023      19.270784073024025      36.956591778849628
    15   1   1   0.0      30.260781867108832      18.644452468531398      36.087105616601065
    16   1   1   0.0      29.032943234193024      19.070597929610685      37.257517547555153
    17   1   1   0.0      30.600420151452994      18.949598246483006      37.847806175706211
    18   1   2   0.0      34.761709871076363      21.417509819770167       35.01110236516412
    19   1   4   0.0      35.105618496620806       22.27156143431182       35.79614266395086
    20   1   3   0.0      34.538485717772261      21.705275280975389      33.757836983532798
    21   1   1   0.0      34.290423359176245      20.891124457220521      33.214032328623517
    22   1   2   0.0       34.39096023842022       23.03538508225289      33.182627896159659
    23   1   1   0.0      34.917055961244714      23.735320767964168      33.831791778054921
    24   1   2   0.0      34.957198651422047      23.073987462346569      31.769326842078932
    25   1   1   0.0      34.441787367490264      22.323518564077066      31.169954129222379
    26   1   2   0.0      34.704605728175011      24.417646198221846      31.083146720932472
    27   1   1   0.0      35.192717640491978      24.474204751866719      30.110188401648269
    28   1   1   0.0      35.145776514510985      25.139653040052071      31.770296776666743
    29   1   1   0.0      33.631514574243184      24.573711169750361      30.972605880401971
    30   1   2   0.0      36.535166817129223       22.94467656366233      31.867646520552299
    31   1   1   0.0      37.040406111702595      23.383771056411181      31.007396974398912
    32   1   1   0.0      37.030494354680528      23.283128590341803      32.777701859991708
    33   1   2   0.0      37.030330002399964      21.532185903352968       31.73927181032273
    34   1   1   0.0      38.104837447898745      21.657269800026899      31.873016972336032
    35   1   1   0.0      36.716466967575855      21.168704544495071      30.760767659545429
    36   1   1   0.0      36.603197556832569      20.872065803163412      32.494188364283318
    37   1   2   0.0      32.880118662367153      23.437772192526332       33.15428280955652
    38   1   4   0.0      32.005678998817103        22.6746047534137      32.659873858525998
    39   1   3   0.0      32.709878107538842      24.673707176292989      33.609723039745518
    40   1   1   0.0      33.491198227124372      25.169645604594649      34.014301802806742
    41   1   2   0.0      31.506033799107062      25.434768029967003      33.662344582218978
    42   1   1   0.0      30.645899135510788      24.894759960780696      33.266542048504007
    43   1   2   0.0      31.144917667669404      25.712598216436501      35.112697062094227
    44   1   1   0.0      31.925009150547133       26.27033113258447      35.630858496965288
    45   1   1   0.0      30.200674446169124      26.252068155180673      35.186701992715896
    46   1   4   0.0      30.900343357541548       24.55497060838626       35.91664941475392
    47   1   1   0.0      30.777942702708341      24.879105603376654      36.811945223318745
    48   1   2   0.0      31.619465641756577      26.737231014602926      33.002777810492873
    49   1   4   0.0      32.480168356681418      27.588638872518295      33.381165788270152
    50   1   3   0.0      30.798110925800529      27.060882812270552      32.051231509316978
    51   1   1   0.0      30.048418580333536      26.397542204814748      31.916916037945651
    52   1   2   0.0      30.728857191049968      28.320232305514285      31.347999600894106
    53   1   1   0.0      31.696994333261728       28.80928125903224      31.455895823888198
    54   1   2   0.0      30.366915353196902      28.008760527549512      29.877950582830589
    55   1   1   0.0      29.760204467800193      27.104297746491881      29.833799627900266
    56   1   1   0.0      29.915250642457288      28.878645161362456      29.401086123124824
    57   1   2   0.0      31.612529897791379      27.838582648167293      28.976688723648376
    58   1   1   0.0      32.254617657437791      28.718979089095082      29.003622266235496
    59   1   2   0.0      32.503919042533795      26.584831435327594      29.448784136006164
    60   1   1   0.0      33.058243821420916      27.039320336283893      30.269919979882602
    61   1   1   0.0      33.182797011565157      26.162723595479576      28.707805273484901
    62   1   1   0.0       31.87147285954925      25.789140973797444       29.84247082444352
    63   1   2   0.0      31.299854124038173      27.485859686187201      27.552148799643099
    64   1   1   0.0      30.825533060982188      28.308487249781955      27.016981989925881
    65   1   1   0.0      30.591135651590022      26.666851044300781      27.429499008259413
    66   1   1   0.0      32.262893250553219      27.328371571723643      27.066501271289788
    67   1   2   0.0      29.797078882269847      29.330574569603943      31.895404625527419
    68   1   4   0.0      28.603640335952299      28.966647915813152      32.042618509872753
    69   1   3   0.0      30.232375558507854      30.546318155936927       32.16705804055016
    70   1   1   0.0      31.214382990063164      30.729623946039588      32.018192696220481
    71   1   2   0.0      29.324179529857517      31.613958924612465      32.707665498200257
    72   1   1   0.0      28.361170461185718      31.103910268191139      32.731429548301946
    73   1   2   0.0       29.71555480892647      31.908148374077804      34.211706204891385
    74   1   1   0.0      29.653369973033215      30.920050229450563      34.667661359231701
    75   1   2   0.0      31.172163374174229      32.451992531557259      34.348055068978198
    76   1   1   0.0      31.263030180839579      33.479823979251123      33.996763539648626
    77   1   1   0.0      31.933950271098098      31.774079243642994       33.96306813997569
    78   1   1   0.0      31.331936691988833      32.531136714377837      35.423373090092241
    79   1   2   0.0      28.668792820030149      32.824894599346329        34.8837453938268
    80   1   1   0.0       28.68981441832171      33.795472617792683      34.388128200305019
    81   1   1   0.0       27.65766647778689      32.443998307262092      34.740073422686464
    82   1   2   0.0      28.817771841681363      33.030123386969962      36.452747480426879
    83   1   1   0.0      29.664733648466214      33.624493700027401      36.795500037588397
    84   1   1   0.0      28.480391273821951      32.167019247511163      37.026616452301695
    85   1   1   0.0      28.006321295642387       33.70595979404095      36.722733027769337
    86   1   2   0.0      29.126624592976466       32.82153005807649      31.773736094249184
    87   1   4   0.0      30.147823840414546      33.312686092611436      31.280759652165901
    88   1   3   0.0      27.890856256645904      33.268040825390905      31.541342422053376
    89   1   1   0.0      27.085279665662512      32.801483252329881      31.933095819195998
    90   1   2   0.0      27.648773729792048      34.414243086427447      30.595054553840654
    91   1   1   0.0      28.522067944511598      35.060791834118788      30.508844569339274
    92   1   2   0.0      27.498599768021016      33.816927093330953      29.222744889012059
    93   1   1   0.0       26.45549498127852      33.713658329449906      28.923800134446701
    94   1   1   0.0      28.100630816347589      32.939434793333525      28.986810131723342
    95   1   1   0.0      27.907720716189125      34.562544862440781      28.541001514114669
    96   1   2   0.0      26.391849661875824      35.242604183563699      31.142427888084484
    97   1   4   0.0      25.505561790970191      34.626922003742564      31.803860483702504
    98   1   3   0.0      26.301969553287918      36.469668239070856      30.782694928560296
    99   1   1   0.0      27.039686652735252      36.857640965740849      30.212299763307531
   100   1   2   0.0      25.051788443440529      37.175313468800603      30.666093412796812
   101   1   1   0.0      24.201568293133256      36.642277148584711      31.091649492944811
   102   1   2   0.0      25.202005522859086      38.530180231808949      31.398226467139708
   103   1   1   0.0      26.050109569327141      38.996559771936923      30.896918211290377
   104   1   1   0.0      25.409316746797618      38.278765377184335      32.438376757869094
   105   1   1   0.0      24.297220429056448      39.131109325572652      31.306852856775063
   106   1   2   0.0      24.684612259285224      37.445225300056556      29.224309323848491
   107   1   4   0.0      25.589620112202045      37.746692786855817      28.501171119830921
   108   1   3   0.0      23.409072979580344      37.357222963422409      28.788775391806428
   109   1   1   0.0      22.614559314111148      37.225554888281927      29.398293124538455
   110   1   2   0.0      23.013967855823342      37.553841664029115      27.390190576861308
   111   1   1   0.0      23.747601724980871      38.197148123659439      26.904352381557196
   112   1   2   0.0      23.217044799962601      36.212436274525935      26.535599864626089
   113   1   1   0.0      23.026584503815528      36.511140449181035      25.504774190507639
   114   1   1   0.0      24.265695769913012      35.915589927405122      26.517897055209374
   115   1   2   0.0      22.274428881837313      35.020797172164002      26.835451260553494
   116   1   1   0.0      21.255145837172297      35.299663849471827      26.568251779488854
   117   1   2   0.0      22.777395253652362      33.858930974676298      25.951988233169814
   118   1   1   0.0      22.185191799874776      32.975632217922509      26.191108235787436
