LAMMPS data file via write_data, version 29 Aug 2024, timestep = 86, units = metal

23558 atoms
5 atom types

0 61.644723157577054 xlo xhi
0 61.644723157577054 ylo yhi
0 61.644723157577054 zlo zhi

Masses

1 1.0078
2 12.011
3 14.0067
4 15.999
5 32.065

Atoms # full/kk

6126 2 4 0 1.839888966589508 1.1195910650253122 0.5916966412491192 1 0 0
18385 2 1 0 15.809284898492695 0.34669190426219865 27.736340710621047 0 0 0
6128 2 1 0 1.3407250392126293 0.40769260722956535 1.0313949142610976 1 0 0
9775 2 1 0 4.16946278479724 3.013984181430333 3.5524239259862838 1 1 1
9907 2 1 0 3.248311207038302 0.21106825584204958 1.1538152903481889 1 1 1
18121 2 1 0 2.980745519714088 3.028086012352981 0.15363397910278054 0 1 0
3480 2 4 0 6.550466746381362 1.3261965510634093 0.4384000719179801 0 0 1
3481 2 1 0 7.485460016486784 1.6086837262504956 0.41115941884737656 0 0 1
3482 2 1 0 6.612982556270133 0.3730495975357396 0.6040402084516497 0 0 1
3528 2 4 0 4.587982146231665 2.829616889125498 1.7743368172585148 1 1 0
3529 2 1 0 4.777485417315367 3.7782157856940293 1.6754751478456213 1 1 0
3530 2 1 0 5.356984081951822 2.363251944172113 1.4088624737754611 1 1 0
6129 2 4 0 7.960260780296634 0.6405316562386453 3.6588680998327274 0 1 1
64 1 1 0 30.73916943393655 28.48411830283154 27.15627778623744 0 0 0
13310 2 1 0 7.217460042301108 2.3901872411420624 4.130834949483974 -1 0 0
6131 2 1 0 8.833264469834678 1.0111804587456599 3.4430742689743243 0 1 1
7252 2 1 0 13.212979718144371 2.3428106675593723 0.41317053569381723 0 0 1
7686 2 4 0 10.172665072959646 2.198568205477031 2.6057123779065927 0 1 1
7687 2 1 0 9.659154485824027 3.027986784217053 2.536484910641581 0 1 1
7688 2 1 0 10.85292488200193 2.418711710160058 3.262011457138345 0 1 1
13268 2 1 0 12.550737298836756 3.8733958481823563 2.1726820285798456 0 0 0
14598 2 4 0 9.190108751065813 1.83766098150878 0.034172641145833745 1 0 0
14599 2 1 0 9.77404448330867 1.9661874928010301 0.8012471451380387 1 0 0
13266 2 4 0 13.237790246712137 3.1950982316744154 2.016221307837342 0 0 0
13267 2 1 0 13.938955965130699 3.3998428505911296 2.654483184802372 0 0 0
15538 2 1 0 16.990206242441477 1.0586135870156113 0.4646175615381395 0 0 1
17877 2 4 0 14.680274734928295 3.3316641140219105 4.429210271859513 0 1 0
17959 2 1 0 16.942683437219497 3.201046910016475 2.8003959032744556 0 1 0
21981 2 4 0 13.212481091784266 0.5373129152778494 2.9357772886485116 -1 1 1
14983 2 1 0 30.66464345396431 12.181061679418407 22.20396872599989 0 0 1
21983 2 1 0 13.119310833596884 1.4272216180546005 2.5524569057892688 -1 1 1
